client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
02205b57e427c6ec28c6720b14faf00c4132f32414f1923e4a6cc975c40291bfa6ccb58514dcf426fcffc1243a7f9303bb17c939c61a9434a5c9b74f852187c4	common_voice_en_40353084.mp3	eb8ae88d228ad01f5a6999f94c5a8595c55164f7780076224fedb9f990f22409	She hides her grief and joins in the homecoming celebration.		2	0	teens	female_feminine	United States English		en	
0d8afef5476f3e4e488fe0f57bc08b119420348add98881e58da65aa841e866c70c187740b82d20ed2e9e62ca42b3caed9d3620a496c0511bf4a47e7c61f4e54	common_voice_en_40632268.mp3	ed13835fa583fb58f1ba5a59ad9a3eed2321f176e2cc9444e306137d943f5e54	Proksch stayed at the palace of his personal friend, the dictator Ferdinand Marcos.		4	0	thirties	female_feminine	United States English,Chicago ,midwest		en	
1744cff9d33b70420c7e5517881e81ec4bab1ac475e3b8a679a9a6fbd46953075741df42b0c6c0b80d66dc72c01297c3cc55e5e5fc7f53e84a435bf555987863	common_voice_en_40613175.mp3	ece72a0971a80f845afee0d3aade0b972e0c821a90521eb5a1147f07a18edacf	She had an uneventful career.		3	0	twenties	male_masculine	England English,United States English		en	
1e04cd3acfb8fb3030ae7b6151417a1e49071e8ee2a3f2d1e66839ea024806f997faf2d4754243fd5f6122abe7c725276ef0acc6670283e6e38a30ed4fb73066	common_voice_en_40434934.mp3	0e677910bc58058afd7209254a61d1e94dd81ed349ba6691faafaa70a3e99750	Let's eat the chocolate tonight.	service_retail,general	2	0	thirties	male_masculine	United States English		en	
20ecf01c76f82e238c5d0ee5245550cd77f9ec8c8d889aff44e419025fee5e70fbe9948fd7b894a9b9f2f729c3eccd2457bd9346ab60241d8c7761878472fb84	common_voice_en_40401859.mp3	ebef9afe2acb7da579e2d8b88f6fab9031a5094eeba66dfd1e10cbfaacc96c4c	Newport was a county borough.		2	0					en	
21cd7a7877c7ed31369148c546dd592e41aa99aa2868efdd89d667cd6648d9d300d10f36dcf75956840303c3459abe9528fae9c2c2e4961838a1af6933b02dba	common_voice_en_40260115.mp3	eae1807b3ae2fd1a01a2f910423d1eb0ac71a2a371fc6a3ec04fd7e3b1b32183	The Heckman model falls into this type.		2	0	teens		United States English		en	
23ee20b0a70874fab57f6cae1629b0f5be7c24deef1767a37954e000bfb329b9292f791a90eb10968a035e79b3773565c485d7b92fd805897928a598fbc10a13	common_voice_en_40284386.mp3	eb1f181b9128a04485474a3a38e6d19b9a862616ba955c6a3f9cd502132ec581	The riding lost Wainfleet and the rural southwestern corner of Saint Catharines.		2	0	teens				en	
248acded17e483792119b091b587ffb596e5445912ce2338f6a68a3685fd6123a7bcb4d59ee9e9ddb5141af894e5aa6cfd8548517c57841a749fdbba7eff6ea4	common_voice_en_40312697.mp3	eb09c1b8f6008fcb06235df8d12a48f4457e48f65f3d2bee734cb2e2b3027e13	It features a day and night camera and video-relay.		2	0	thirties		England English		en	
24a4da2e8f053a45a0715849c222a40a4b0da9872efb2ed89e6721c4c1139c4e0a4514a3a5be51eef8de345add706d9296d7eb2d10518b45b6684ee43627bb8d	common_voice_en_40256893.mp3	eaa28269d88517ce5ddb68dee92bed201e7b0429803bf0f8d67b413585b49bc8	More modern versions of the tax no longer require an actual stamp.		2	0	teens		United States English		en	
25715f436507489a5fea6e45889e5396c7ec368c27b059b6831991e079dd7aa836a9237807ca6ef6e5ba76023a581081c1003899d950a47707b63537e0c9cc8d	common_voice_en_40190598.mp3	ea2558100a08ed705c080b82422362f68a7f701959e8e0990aef6cc2420cbf12	This classification is based on the timing of transcription that is temporally regulated.		2	0	teens		United States English		en	
